3.499327953369681055e+00 2.459923370911083929e+00
-1.471154404570041763e+00 -2.629106336661226173e+00
3.507793367394002715e+00 1.830051604119475206e+00
-2.651736537890182266e+00 7.414756787137124494e-01
-1.684046951003366432e+00 -2.471265761397275273e+00
-1.460307013370832685e+00 2.024140620850345407e+00
2.908022208688576971e+00 -1.971378862977482882e+00
-1.290846551879383686e+00 1.029217079930335066e+00
1.934236064200075544e+00 2.934571837784479165e+00
3.440030756154528913e+00 3.233717881617341749e+00
1.527268766859318117e+00 3.107228123518686935e+00
-2.293738609068484369e+00 -2.249975082485763611e+00
-2.387680440313926233e+00 1.735288142403601963e+00
-1.179483445014390508e+00 -2.456690637353509121e+00
2.451846510872450757e+00 1.757662651945662624e+00
2.614153255649106722e+00 -1.203763758553094698e+00
5.250976823701303253e-01 -2.866505694317417419e+00
-2.182633530045535508e+00 1.187880744931408827e+00
3.095367772383803562e+00 -3.280813769823891057e+00
-2.386335897909135806e+00 3.355828640634123783e+00
-5.982116251129172557e-01 -7.944416200405481909e-01
3.301693310484202115e+00 1.572291640344267938e+00
1.019667075870747119e+00 -1.068456483500148213e+00
2.336043149968111354e+00 3.848220441858746010e+00
-1.686053666638369641e-01 2.717620854956803722e+00
-2.282031325639156005e+00 2.892661010637753272e+00
9.259302861337566082e-01 -8.443345176822278919e-01
-9.342691864209329289e-01 1.725792483639035257e+00
1.243207503671260650e+00 -1.788682246648540808e+00
-1.884356591924381652e+00 -2.409845199352343759e+00
-1.882138859819677101e+00 -1.871764744992432838e+00
2.852263569341726424e+00 -1.728181898788877291e+00
-1.717545164177843864e+00 2.368209020744318938e+00
4.381823958169476896e+00 2.591758254573938380e+00
1.727900793403992497e+00 -1.174799904086083924e+00
-3.243685261572109013e+00 2.896861757712022367e+00
2.532037872417551849e+00 -2.378959003105748593e+00
3.092790877349115064e+00 -1.710998350414289604e+00
1.503825842353335052e+00 7.376905904879349496e-01
-2.380227148879836996e+00 6.040798505492031012e-01
-1.803055473978344647e+00 1.658440785323956224e+00
1.501791711976814270e+00 -1.694374184686104456e+00
1.045832874955268110e+00 -2.853512323839590525e+00
-5.381535080258277315e-01 -3.319173190583886601e+00
-2.986080369121455469e+00 1.409770737081392333e+00
2.152010965119669716e+00 -1.317280968308998546e+00
2.430246265701458075e+00 -6.636674321903341944e-01
3.268153537944361364e+00 -1.703643762207902146e+00
-2.110562811333058342e+00 2.480446183979236885e+00
-4.399697376850575381e-02 1.947913757879260466e-01
-2.795274608664935823e+00 3.468225135871558784e-01
-2.079125213481912926e+00 -2.071987304406340602e+00
2.452575129788398201e+00 2.813651222306494226e+00
-1.654839111307275124e+00 1.343656402164915109e+00
-1.590454346390747453e+00 4.139604986044690627e+00
3.594678661543148301e+00 2.843655557879222417e+00
-2.123812266242721680e+00 -1.348732888530860707e+00
5.790896191063772402e-01 -1.436244316475709493e+00
2.263032289216942772e+00 8.009518115089453438e-02
1.905785933413786992e+00 2.231404287764457539e+00
-2.077139845968252629e+00 2.633704418564081884e+00
2.113466891972557438e+00 2.814222848012633449e+00
-1.901103918493084466e+00 -3.239821804325567989e+00
2.256458922954366564e+00 -2.426900425076113255e+00
-1.261471269489026659e+00 -2.238713208223879203e+00
-1.972234581995566227e+00 -2.174763906619439968e+00
-8.617092105813630720e-01 -3.280814428547428552e+00
-3.051150555088307570e+00 2.148252212505812775e+00
1.640214633661645438e+00 -1.314434476264969565e+00
1.916020168704800630e+00 -2.661482968247267600e+00
2.102820365546987258e+00 2.383515301531691222e-01
-9.524005182125288016e-01 1.058743505701772225e+00
2.249788400153807988e+00 -1.702076866510925379e+00
2.382833028238766637e+00 2.183243029192206031e+00
3.059218998974095882e+00 -2.293037097611401176e-01
2.914724183209930430e+00 -3.056859709510205469e+00
3.464164425872394482e+00 3.536702241283910197e+00
2.517535577706190963e+00 4.911633832023336588e-01
-5.309016961618011621e-01 -4.050812473364997501e+00
-2.338216106670962802e+00 2.098103065787578103e+00
