3.506691426314630711e+00 1.972508486882040390e+00
2.466139817525150324e+00 1.979620663792279300e+00
1.579611292317403271e+00 1.241447013600249338e+00
5.982750609464517755e-01 5.258412722915066340e+00
1.208206975909786429e+00 2.704839711836839911e+00
2.427328931244989274e+00 1.388343836716554591e+00
1.294494123741136704e+00 3.066936281419566424e+00
1.909658555096480859e+00 1.778900674354999767e+00
2.914338471088973037e-01 5.243415122874481860e-01
3.284624089493126675e+00 2.041908659987010211e+00
9.577322923281434974e-01 3.003419198220755426e+00
2.042295061257388689e+00 2.698350100415003450e+00
1.591887421895498811e+00 1.966138429186856218e+00
3.029628122534514301e+00 1.342544695895974805e+00
2.918814814240718647e+00 2.393397192443883714e+00
2.836907803817279028e-01 2.661753863476161275e+00
2.369312034348427076e+00 2.500056181038156744e+00
2.727400369970931937e+00 2.220905312405715204e+00
2.271466785723403881e+00 1.602689102156903633e+00
1.778830771593026494e+00 2.101336243371046297e+00
2.611045562179076907e+00 2.349463530522596155e+00
1.991941936286593995e+00 2.006376148002978699e+00
2.741331729945727602e+00 2.022488192611275881e+00
2.097334230596042293e+00 2.117707928869811074e+00
1.673870213422786746e+00 1.849139152357005766e+00
2.402398428187441315e+00 1.900450512290865479e+00
1.655653635971231497e+00 1.852273282583616565e+00
2.176693857554771405e+00 1.560428616530850077e+00
9.845061995142199152e-01 2.710045268529040818e+00
2.665835046166223687e+00 6.827456105289382293e-01
2.380814545131382687e+00 2.571598665417280660e-01
8.050644685503449693e-01 1.917591876448182520e+00
3.098834261796183931e+00 8.283350380821032921e-01
1.292259948929294300e+00 1.508819202753899802e+00
8.897480925444560818e-01 2.227271283061745599e+00
1.789183182904255709e+00 1.885442693838497163e+00
1.698573706932042793e+00 3.171972092028505941e+00
-1.001298133203878393e-01 1.275217819991368184e+00
1.876331897013972849e+00 2.922997339944338080e+00
1.354495939837263130e+00 2.357858005088221187e+00
1.503605829109202485e+00 4.371767850840384995e+00
1.750197275859417534e+00 2.075052017180138542e+00
2.246776347783337346e+00 3.042637635131721474e+00
1.705654241179807906e+00 2.258845327048535800e+00
2.316926475762749238e+00 1.629281531491954205e+00
1.458558287336551906e+00 4.072752332645965812e-01
1.956712232706033561e+00 3.197150392884598791e+00
-5.121212146003908394e-01 4.062310567133193828e-01
2.512697531433625286e+00 -1.810277934263759825e-01
1.657385267854705191e+00 2.208451488426378617e+00
-1.615062107551243686e+00 -1.619058153421194080e+00
-2.974335665409302276e+00 -1.898781759935626923e+00
-3.865135334019567548e+00 -2.794631722441908828e+00
-6.513168678776737330e-01 -1.756213361903521175e+00
-9.341994597897176345e-01 -2.433729556761249135e+00
-3.642621391246775531e+00 -1.814377051687511955e+00
-2.694214393392335261e+00 -3.015642650861904528e+00
-1.871426058393858227e+00 -7.022936461857727242e-01
-8.486373158485638335e-01 -2.907950767060340613e+00
-1.839974238095155590e+00 -1.513148874747195505e+00
-2.335462030925642640e+00 -2.027545472742924293e+00
-2.521162060123411486e+00 -7.977348293408814683e-02
-2.769892424243347584e+00 -1.172339110807389506e+00
-3.689434613985966394e+00 -2.557560833539251455e+00
-6.536355775176452276e-01 -2.421616824386287892e+00
-9.005702275993332506e-01 -2.578481771081287732e+00
-1.543383983570058016e+00 -1.647609098218667745e+00
-1.735996049762811966e+00 -3.524633660315667605e+00
-9.714498287259514253e-01 -3.136848012679501529e+00
-2.315485689076777653e+00 -1.192453184533420085e+00
-4.035775880643341473e+00 -1.624517225782755592e+00
-1.368679952666053357e+00 -2.207368458840388126e+00
-2.835115158590251649e+00 -1.511225222819730263e+00
-1.290906603561888577e+00 -2.635866049348633666e+00
-1.181184696094402575e+00 -1.425598783666727432e+00
-2.124872975582322798e+00 -1.861707287187441828e+00
-1.715232112821975630e+00 -2.979900448148325776e+00
-6.008312921816005847e-01 -2.014770220981361604e+00
-2.508712199627965322e+00 -2.764116017639873579e+00
-2.234824437778788031e+00 -1.384468880446851013e+00
