-1.850093110079159775e+00 4.450418309705672093e-01
1.960534300065101654e+00 -6.202448209182406247e-01
-1.208601552966625192e+00 -8.036815060194297811e-01
-4.143476505529206655e-01 3.034474754755352444e-01
3.055201046381531005e-01 3.023653173552641182e-01
2.147641484886865015e+00 -1.000243473139008632e+00
-1.223399903335638417e+00 -5.634825767590447843e-01
1.960031571055907085e+00 -9.633234356944181398e-01
2.878538377957859939e-01 -3.581333273548553686e-01
2.258700076408017010e-01 8.139478336069129183e-01
-5.764547598457403499e-01 1.106148744789974936e+00
1.108644454383090061e-01 -7.695720610713842058e-01
6.645547561822316984e-01 2.032677554636068765e-02
1.201541933191102363e+00 -1.740731046640565660e-01
-1.251250885659915824e+00 6.626342175294571701e-01
-2.288078571829944341e+00 2.700763386998445426e-01
8.172188296772683325e-01 -9.976429300948616574e-02
-9.066078230094439805e-01 -4.240565547281476277e-01
-4.542008951451565468e-01 8.547564919969835584e-01
3.224972956706891880e-01 -8.683825328909373642e-01
-4.775130501632713353e-01 -1.489210391762620267e+00
7.682762531209830215e-01 -1.620186216896572828e+00
-1.139199459922945579e+00 7.990333871231569685e-02
3.278184162160776016e-01 -5.732956730728188122e-01
-7.556384477118527343e-02 -6.543419292340805216e-01
-1.232594086826949376e+00 2.435377031585047314e-01
-5.596216504695148419e-01 -6.114194711568278207e-01
-1.163828247651774506e+00 -7.690971217875588462e-01
1.060724204345095067e+00 1.418111586895887788e+00
3.776137188661510269e-01 -7.860959471708862667e-01
-6.256945521844158309e-01 1.498996128903198610e-01
-6.641302814997501747e-01 3.619235830672827836e-01
1.306246006595421116e+00 -8.224397334253168435e-01
4.224799229690753277e-01 -1.632074304548068344e+00
-1.697096918907800012e+00 4.095566047011443556e-01
-1.483246150004795538e+00 5.001523062749696491e-01
5.927317382582355521e-01 2.139103536960414720e-01
-9.155400723184137224e-01 -3.551831393176346219e-01
-5.892568806607962895e-01 3.717698994266422918e+00
2.244342175733545997e+00 -9.062284614858132636e-01
-1.380277015724247658e+00 -9.300779507358106768e-01
-4.478585363054858881e-01 -2.349910383602141994e+00
-8.472681561159636221e-01 -9.356797465282639115e-01
1.966375522182010060e+00 3.463456456499407199e-02
-1.969156440290499577e-01 9.309252246010141230e-01
-1.463459816764988375e+00 4.862424307761058495e-01
-1.162937926690588500e-02 -4.101467416597342486e-01
-5.837454612550239119e-01 -6.073532930629631510e-01
5.644198792785196789e-02 3.560028516570400203e+00
-5.206316693945048368e-02 5.862849950914339470e-01
-1.468307881849344021e+00 -2.827126056211492156e+00
3.357025523945467604e+00 -1.151443892162010929e+00
5.682738800207315366e-01 3.255436205006243089e+00
-2.929451324477085006e+00 -2.400579473383398776e-01
-1.899175206621383616e+00 1.512334040090681508e+00
-2.392677083557340101e+00 -2.676919952712475959e-01
3.045052322687722413e-01 -2.372309542615702593e+00
8.515719204106685369e-01 -3.533169425728580393e+00
2.542885036539007437e+00 -1.276794440715241175e+00
2.235277342312005366e+00 -3.729581174318877812e-01
-2.137531211352395655e+00 -2.329469397173587364e+00
6.722643689370377817e-01 2.781448842936042887e+00
-2.049817436553218908e+00 9.872030356513382676e-01
2.302946244040975365e+00 -1.883339254610612690e+00
2.998260596967284197e+00 6.266823347651041543e-01
-2.637347479277248219e+00 -1.897418860377952488e+00
2.947043474098082427e+00 -3.111755019159407887e-01
3.500632972290138589e-01 -3.213732248731661745e+00
2.276853458995236057e+00 -4.725002331445000980e-02
-1.523467479964936588e+00 1.253385685107609060e+00
-3.453060217215872196e+00 -1.115524961564030804e+00
-2.033915851992017298e+00 -2.173747623532279238e+00
3.822337460891501060e+00 1.081741154371871794e+00
8.896427808490194877e-01 2.288066962021443551e+00
-1.149292974315755833e+00 -3.025079819817998228e+00
-8.788561194881318039e-01 3.157261102781953266e+00
-2.043580344887805822e+00 3.419190388740741327e+00
2.928382248027029622e+00 6.700844063698369046e-01
3.709601023197716674e-01 2.727514106771230740e+00
2.391626196712989039e+00 4.351702995038078114e-01
-3.019036677563974536e+00 1.786702380115876121e+00
-1.439802646046306922e+00 -2.902823756977174430e+00
-1.917121069526343646e+00 -2.459643038889697930e+00
2.230775506227347993e+00 -1.589436199480813050e+00
1.317585499573491026e+00 1.939113239552597623e+00
1.562337062147088895e+00 -2.716890985027768490e+00
3.262751349892735186e-01 2.130672436392494262e+00
-2.773368786242698558e+00 -2.475420943058820600e-01
-2.163020135313762804e+00 -2.988011932178842756e+00
-2.383230812040229463e+00 -1.676694032808224266e+00
-1.712337012247864720e+00 1.885286836932542842e+00
9.683612487705408611e-01 -2.744376175397023498e+00
3.322532454454821815e-01 -3.386714468683032830e+00
3.207005503756733766e+00 -1.324239243728666970e+00
2.575213682614073463e+00 -1.165387474479839591e+00
-2.992693244469830205e+00 3.610567826127236701e-01
2.601219835861869445e+00 -2.132125366112854969e+00
-1.146735493498626468e+00 2.339096784501844883e+00
-1.049341498274583451e+00 -2.386849461166374642e+00
3.417323570933110677e+00 8.055370843928467695e-01
