-5.225974111388054233e-01 7.827932352300062124e-01
2.618328593944029947e+00 -2.225890637861378973e+00
1.096845396120677885e+00 -2.959522815935929252e+00
4.213302713455300275e-01 3.270818960510172069e+00
-1.547977320767978116e+00 2.797455912181816995e+00
-1.805171725639465929e+00 -2.420323264877148439e+00
1.949364321446747927e-01 1.344286279763985625e+00
4.659129142583831595e-02 -8.701529688006919283e-01
-4.692800239314643962e-01 3.703364645761960894e+00
-6.763722016792199643e-01 -2.123069624808248346e+00
3.338391137186207835e+00 -1.531178582367114904e+00
1.024830408780722957e+00 -6.520951424918766115e-01
-6.851169773208634073e-01 4.969471214284628541e-02
-4.070570237943665209e-02 -2.921050524656597092e-01
-1.795497793564733158e-01 -1.929756371534467663e+00
4.251890823964384752e-02 -1.099282502766208702e-01
-1.571448495127469869e-01 -7.562084099538539383e-02
-3.796122051390501961e-01 6.397332402285464958e-01
-1.032312144736947657e+00 -8.872238918286312614e-02
7.549063074907971238e-01 -2.522289781627761601e-02
1.396450552759083807e+00 1.184139983533033291e+00
-1.055794016745773778e+00 1.923942734288658363e+00
2.341056813818485960e+00 8.877004411937476913e-01
-2.374036462576641693e+00 2.009624998196260504e-01
2.404660592582498757e-01 -2.428773321736237278e-01
9.651931141438918615e-01 -2.411489256718528928e-01
3.836170664415656240e-01 -2.952437624677430428e+00
1.969905938403812229e+00 -3.145226721564746253e+00
-4.333647705564140917e-01 -1.608462241936582382e+00
1.181198778491222567e+00 -3.525826747213315904e-01
8.088665543684846471e-01 -1.669311033947518785e+00
-4.565999676351771841e-01 2.664409937468859457e+00
-1.843130615048663490e+00 -2.734063784782581052e+00
7.494223160433692854e-01 2.554569338507603593e+00
-7.432853425879485387e-01 -1.489350756971718814e+00
-1.424379934120327151e+00 -2.823245456580474322e+00
8.565874089436066319e-01 -6.608005215433437884e-01
9.861989100201790093e-02 6.229053066701921715e-01
-8.662823632764445891e-01 4.409942339960361002e-01
-1.273765932049952254e-01 -9.542058568333721125e-01
3.667043669928172767e-01 -7.934184999367441815e-01
-3.157619189704981899e+00 4.925408315900582923e-01
-2.515147589172818776e+00 2.891330510822695543e-01
2.914273985204150375e+00 -6.749974447306557046e-01
9.655628144917497435e-01 -2.622534034001386072e+00
-1.154010968967524420e+00 -4.554305843163556911e-01
-2.670225640347893670e+00 4.197713756834615673e-01
4.139853409037634879e-01 2.995159693478696372e+00
5.348503764460854626e-01 1.014815988996614626e+00
2.067666557242009873e+00 -1.403118362476013070e+00
3.180549336600761556e+00 3.485197940262377281e-01
-9.962045250153983567e-01 2.868335393863573834e+00
-9.526101485287769011e-01 -2.389941652212509426e-01
-6.717114999078505067e-01 -2.507839026994327369e-01
-8.328324627740005814e-01 -1.508843633569737219e-01
1.177523227941994932e+00 -2.100083690352779975e+00
1.706757610157337846e-01 -3.456178021595195937e-01
1.278385522223662418e+00 -2.976136036319761313e+00
6.442122535140241135e-01 9.277462811990958569e-01
-2.383330824370061496e+00 9.124546263067415675e-01
-1.347762396089489778e+00 -1.321699165646061935e+00
-3.341141497966296114e+00 1.074474419044428641e+00
-4.835853892696772016e-01 -1.099123957406987540e+00
4.806069077889991714e-01 2.030428426784208096e+00
6.512027226426751747e-02 3.620255788048603485e+00
1.166318124982387072e+00 2.667210410744066618e+00
-1.367762428539071262e+00 -5.435472714221409873e-01
-2.097466472812810345e-01 1.892270359577382655e-01
-7.339581017009384478e-01 3.883740459859483796e-01
3.166606742128736940e+00 3.912194168798600602e-01
-2.876233985070922650e+00 -1.449046570860496874e-01
-2.425719133797904714e+00 -1.774049096066033560e+00
2.010685130425464262e+00 -1.302203311090265325e+00
-5.780557410603982538e-01 2.949466999777818899e+00
-2.607712231917220791e+00 5.803751675981406732e-01
1.014223972165356980e+00 8.433292256660134267e-01
2.780672489358358312e+00 1.096193766165230343e+00
-2.250972270586803603e+00 -2.288681406055774747e+00
1.156895389551674702e+00 4.428514005726893465e-01
-2.928090257998689161e+00 -8.877138337478614194e-02
